Id,mssubclass,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremod/add,roofstyle,exterior1st,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtunfsf,totalbsmtsf,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,mosold,yrsold,saleprice
2310,20,RL,90.0,11727,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,2,1,1851.0,1851.0,4,1,SBrkr,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,Typ,1,Attchd,Fin,2.0,506.0,3,3,Y,0,146,0,0,3,2006,192100
761,190,RM,60.0,10320,Pave,Reg,Bnk,Inside,Gtl,IDOTRR,Artery,2fmCon,2Story,6,7,1915,1965,Gable,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,160.0,698.0,5,1,FuseF,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,Typ,0,Detchd,Unf,1.0,308.0,3,3,Y,0,0,288,0,2,2009,116000
1884,80,RL,65.0,10482,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,3,6,81.0,588.0,5,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,0,Attchd,RFn,1.0,264.0,3,3,Y,224,0,0,0,6,2007,145000
449,20,RL,110.0,15274,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,Hip,VinylSd,BrkFace,724.0,4,3,PConc,5,3,1,6,480.0,2452.0,5,1,SBrkr,2452,0,0,2452,2.0,0.0,2,0,3,1,5,10,Typ,1,Attchd,Fin,3.0,886.0,3,3,Y,0,116,0,0,7,2009,445000
856,20,RL,61.0,8800,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,None,0.0,3,3,CBlock,4,3,2,2,364.0,1040.0,3,1,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,Typ,0,Detchd,Unf,2.0,484.0,3,3,Y,0,0,0,288,9,2009,150500
11,60,RL,75.0,10000,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,None,0.0,3,3,PConc,4,3,1,1,763.0,763.0,4,1,SBrkr,763,892,0,1655,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,Fin,2.0,440.0,3,3,Y,157,84,0,0,4,2010,175900
389,20,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,Hip,Plywood,BrkFace,196.0,3,3,CBlock,3,3,1,5,228.0,1116.0,5,1,SBrkr,1116,0,0,1116,1.0,0.0,2,0,3,1,3,6,Typ,1,Attchd,RFn,2.0,528.0,3,3,Y,0,0,0,0,4,2009,167900
2415,60,RL,58.0,14054,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,3,1,879.0,879.0,5,1,SBrkr,879,984,0,1863,0.0,0.0,2,1,4,1,4,9,Typ,1,BuiltIn,Fin,3.0,660.0,3,3,Y,100,17,0,0,11,2006,219210
77,60,RL,70.0,11218,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,None,0.0,4,3,PConc,4,3,1,1,1055.0,1055.0,5,1,SBrkr,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,RFn,2.0,462.0,3,3,Y,635,104,0,0,5,2010,189000
1238,20,RL,74.0,8856,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,4,1957,1957,Gable,Wd Sdng,BrkFace,143.0,3,3,CBlock,3,3,1,5,503.0,1176.0,3,1,SBrkr,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,Typ,2,Attchd,RFn,1.0,292.0,3,3,Y,0,88,0,95,5,2008,136500
223,20,RL,65.0,7800,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,2,4,150.0,864.0,5,1,SBrkr,892,0,0,892,1.0,0.0,1,0,3,1,4,5,Typ,0,Detchd,Unf,1.0,416.0,3,3,Y,0,0,0,0,6,2010,137900
723,30,RM,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,4,1910,2006,Hip,MetalSd,None,0.0,3,3,BrkTil,3,3,1,5,310.0,1022.0,3,0,SBrkr,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,Maj2,0,Detchd,Unf,1.0,280.0,3,3,Y,0,30,226,0,6,2009,85000
2562,20,RL,89.0,10680,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,1,2,1380.0,2136.0,3,0,FuseA,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,Mod,0,Detchd,Unf,2.0,528.0,3,3,Y,0,30,0,0,10,2006,137900
995,60,RL,59.0,9535,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,None,0.0,3,3,PConc,4,3,4,6,75.0,926.0,5,1,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,Typ,0,Attchd,Fin,2.0,472.0,3,3,Y,100,82,0,0,5,2008,195500
287,70,RL,66.0,6858,Pave,Reg,Bnk,Corner,Gtl,SWISU,Norm,1Fam,2Story,6,4,1915,1950,Gable,Wd Sdng,None,0.0,3,3,PConc,4,3,1,1,806.0,806.0,3,0,FuseF,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,Typ,0,Detchd,Unf,1.0,216.0,3,3,Y,0,66,136,0,5,2010,128000
1152,20,RL,75.0,8100,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,5,8,1961,2007,Gable,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,100.0,864.0,5,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,4,5,Typ,1,Detchd,Unf,1.0,420.0,3,3,Y,132,0,0,0,7,2008,135000
1449,20,RL,68.99824046920821,9216,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,3,5,782.0,1076.0,3,1,SBrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,Typ,1,Detchd,Unf,2.0,576.0,3,3,Y,0,0,0,0,9,2008,143195
1330,40,RM,50.0,9100,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,742.0,742.0,3,1,FuseA,779,0,156,935,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,Unf,1.0,308.0,3,3,P,0,0,0,0,8,2008,79500
1134,60,RL,67.0,12774,Pave,Reg,Lvl,FR2,Gtl,SawyerW,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,BrkFace,95.0,4,3,PConc,4,3,3,1,835.0,835.0,5,1,SBrkr,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,Typ,0,Attchd,RFn,2.0,478.0,3,3,Y,168,68,0,0,7,2008,192500
706,50,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,Wd Sdng,None,0.0,3,5,CBlock,3,3,1,4,384.0,768.0,3,1,FuseA,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,Typ,0,Detchd,Unf,1.0,308.0,3,3,Y,0,12,0,0,3,2009,129500
1617,60,RL,68.99824046920821,10364,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,None,0.0,3,3,PConc,4,3,1,1,806.0,806.0,4,1,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,Typ,1,BuiltIn,Fin,2.0,373.0,3,3,Y,0,40,0,0,5,2007,168000
1339,50,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,475.0,739.0,5,1,SBrkr,874,468,0,1342,0.0,0.0,2,0,2,2,3,7,Typ,1,Detchd,Unf,1.0,240.0,3,3,Y,0,0,0,0,4,2008,105000
1664,20,RL,68.99824046920821,10530,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,5,1971,1971,Hip,Plywood,None,0.0,3,3,CBlock,3,3,1,5,664.0,981.0,3,1,SBrkr,981,0,0,981,1.0,0.0,1,1,3,1,3,5,Typ,0,Detchd,Unf,2.0,576.0,3,3,Y,0,312,40,0,3,2007,143250
1433,20,RL,75.0,9525,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,1099.0,1099.0,5,1,SBrkr,1099,0,0,1099,0.0,0.0,1,1,3,1,4,6,Typ,0,Attchd,Unf,1.0,352.0,3,3,Y,278,0,0,0,6,2008,144000
75,60,RL,68.99824046920821,8880,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1994,2002,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,6,253.0,948.0,5,1,SBrkr,1222,888,0,2110,1.0,0.0,2,1,3,1,4,8,Typ,2,Attchd,RFn,2.0,463.0,3,3,Y,0,130,0,0,5,2010,205000
2255,85,RL,82.0,8410,Pave,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,Plywood,None,0.0,3,3,CBlock,4,3,3,5,46.0,970.0,3,1,SBrkr,1026,0,0,1026,1.0,0.0,1,0,2,1,3,5,Typ,1,Attchd,Unf,2.0,528.0,3,3,Y,193,0,0,0,4,2007,143000
1170,120,FV,42.0,4385,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,None,0.0,4,3,PConc,5,3,3,6,455.0,1419.0,5,1,SBrkr,1419,0,0,1419,1.0,0.0,1,1,2,1,5,5,Typ,1,Attchd,Fin,2.0,588.0,3,3,Y,155,58,0,0,9,2008,290000
45,20,RL,100.0,12919,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,Stone,760.0,5,3,PConc,5,3,4,6,142.0,2330.0,5,1,SBrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,Typ,2,Attchd,Fin,3.0,820.0,3,3,Y,0,67,0,0,3,2010,611657
836,20,RL,82.0,12464,Pave,IR2,Low,Corner,Mod,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,Gable,VinylSd,None,0.0,3,4,PConc,4,3,1,6,308.0,1040.0,4,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,Typ,0,Detchd,Unf,2.0,576.0,3,3,Y,168,0,0,0,11,2009,152000
8,120,RL,43.0,5005,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,HdBoard,None,0.0,4,3,PConc,4,3,1,5,1017.0,1280.0,5,1,SBrkr,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,Typ,0,Attchd,RFn,2.0,506.0,3,3,Y,0,82,0,144,1,2010,191500
1704,60,RL,76.0,9591,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,1143.0,1143.0,5,1,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,Typ,1,BuiltIn,RFn,3.0,852.0,3,3,Y,192,151,0,0,10,2007,317000
2068,50,RL,70.0,6960,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,422.0,680.0,5,1,FuseA,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,Typ,2,Attchd,Unf,1.0,224.0,3,3,Y,0,0,0,126,7,2007,165250
1488,20,RL,75.0,9825,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,5,1966,1966,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,483.0,1092.0,3,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,Typ,0,Attchd,Unf,1.0,264.0,3,3,Y,259,0,0,161,4,2008,123000
1391,20,RL,88.0,14175,Pave,Reg,Lvl,Inside,Gtl,Sawyer,PosA,1Fam,1Story,6,8,1956,1956,Gable,HdBoard,None,0.0,3,3,CBlock,3,4,4,6,212.0,988.0,3,1,FuseA,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,Typ,1,Attchd,Unf,2.0,621.0,3,3,Y,102,89,231,0,6,2008,185000
2633,20,RL,74.0,7400,Pave,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,1Story,7,6,1962,1962,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,236.0,1045.0,4,1,SBrkr,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,Unf,2.0,528.0,3,3,Y,0,0,0,0,3,2006,120000
1872,20,RL,88.0,10738,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1Story,6,7,1966,1966,Hip,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,301.0,1093.0,4,1,SBrkr,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,Typ,1,Attchd,RFn,2.0,484.0,3,3,Y,224,0,0,0,11,2007,158500
1138,60,RL,65.0,8366,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,798.0,798.0,5,1,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,RFn,2.0,520.0,3,3,Y,138,45,0,0,12,2008,173000
1899,90,RL,70.0,9842,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Duplex,1Story,4,5,1962,1962,Gable,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,1,SBrkr,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,Typ,0,CarPort,Unf,2.0,462.0,3,3,Y,0,0,0,0,3,2007,101800
915,70,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,Gable,Wd Sdng,None,0.0,4,4,PConc,4,4,1,5,0.0,560.0,5,1,SBrkr,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,Typ,0,Detchd,RFn,2.0,576.0,3,3,Y,256,0,0,0,4,2009,155000
660,30,RL,60.0,10230,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,7,1925,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,1054.0,1054.0,5,1,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,Typ,0,Detchd,Unf,1.0,264.0,3,3,N,0,0,0,112,12,2009,125000
2004,20,RM,52.0,8626,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,4,6,1956,1956,Gable,MetalSd,None,1.0,3,3,CBlock,0,0,0,0,0.0,0.0,4,1,SBrkr,968,0,0,968,0.0,0.0,1,0,2,1,3,5,Typ,0,Attchd,Unf,1.0,331.0,2,3,Y,0,0,0,0,5,2007,104500
443,60,RL,74.0,8834,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,Hip,VinylSd,Stone,216.0,4,3,PConc,5,3,1,6,292.0,1462.0,5,1,SBrkr,1462,762,0,2224,1.0,0.0,2,1,4,1,5,10,Typ,1,Attchd,Fin,3.0,738.0,3,3,Y,184,0,0,0,6,2009,350000
2627,90,RL,60.0,8544,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,Stucco,None,0.0,3,3,CBlock,0,0,0,0,0.0,0.0,4,0,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,Typ,0,Detchd,Unf,2.0,400.0,3,3,Y,0,0,0,0,7,2006,93500
1438,60,RL,68.0,9179,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,BrkFace,158.0,4,3,PConc,4,3,1,6,240.0,873.0,5,1,SBrkr,882,908,0,1790,1.0,0.0,2,1,3,1,4,7,Typ,0,Attchd,RFn,2.0,588.0,3,3,Y,0,88,0,0,6,2008,193000
1525,70,RL,79.0,11526,Pave,IR1,Bnk,Inside,Mod,Crawfor,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,MetalSd,None,0.0,3,3,BrkTil,5,3,1,1,588.0,588.0,2,1,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,Min1,1,Detchd,Fin,2.0,672.0,3,3,Y,431,0,0,0,9,2008,191000
2644,30,RM,70.0,5684,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,6,8,1930,2005,Hip,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,813.0,813.0,5,1,FuseA,813,0,0,813,0.0,0.0,1,0,2,1,4,5,Typ,0,Detchd,Unf,1.0,270.0,2,2,N,0,113,0,0,6,2006,110000
866,60,RL,68.99824046920821,11885,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,Gable,VinylSd,BrkFace,108.0,4,3,PConc,4,3,3,6,309.0,1299.0,5,1,SBrkr,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,Typ,1,BuiltIn,RFn,2.0,531.0,3,3,Y,160,122,0,0,11,2009,261500
620,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,546.0,1050.0,4,1,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,Typ,0,Attchd,Unf,1.0,338.0,3,3,Y,0,0,0,0,6,2009,128900
2451,60,RL,114.0,17242,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,9,5,1993,1994,Hip,MetalSd,BrkFace,738.0,4,4,PConc,5,3,4,3,48.0,1733.0,5,1,SBrkr,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,Typ,1,Attchd,RFn,3.0,959.0,3,3,Y,870,86,0,210,5,2006,584500
2186,20,RL,75.0,10215,Pave,Reg,Bnk,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,1,5,372.0,864.0,5,1,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,Unf,1.0,248.0,3,3,Y,0,0,0,0,2,2007,111000
2025,50,RL,60.0,8550,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,1.5Fin,5,5,1926,1950,Gable,HdBoard,None,0.0,3,3,PConc,2,3,1,1,750.0,750.0,3,1,SBrkr,960,356,0,1316,0.0,0.0,1,0,4,1,3,7,Typ,0,Detchd,Unf,2.0,576.0,3,3,Y,0,0,0,0,10,2007,90000
1916,60,RL,68.99824046920821,18450,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,6,5,1965,1979,Flat,Plywood,BrkCmn,113.0,3,4,CBlock,4,3,1,2,111.0,1021.0,3,1,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,Sev,1,CarPort,Unf,2.0,596.0,3,3,Y,0,265,0,0,8,2007,129000
1542,20,RL,68.99824046920821,14778,Pave,IR1,Low,CulDSac,Gtl,Crawfor,PosN,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,1,4,568.0,1296.0,5,1,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3,1,4,7,Typ,1,Detchd,Unf,2.0,924.0,3,3,Y,108,0,0,0,11,2008,224000
1163,160,FV,30.0,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,MetalSd,None,0.0,4,3,PConc,4,3,1,6,210.0,600.0,5,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,5,Typ,0,Detchd,RFn,2.0,480.0,3,3,Y,0,166,0,0,5,2008,165000
205,70,RM,52.0,3068,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,6,8,1920,1993,Gable,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,662.0,662.0,5,1,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,Typ,0,Detchd,Unf,1.0,180.0,3,3,Y,0,0,112,0,2,2010,122000
423,60,RL,104.0,13518,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,Stone,860.0,5,3,PConc,5,3,1,1,1926.0,1926.0,5,1,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,5,11,Typ,2,BuiltIn,Fin,3.0,820.0,3,3,Y,144,78,0,0,7,2009,485000
2687,50,RM,90.0,33120,Pave,IR3,Lvl,Inside,Gtl,OldTown,RRAn,1Fam,1.5Fin,6,5,1962,1962,Gable,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,1595.0,1595.0,3,1,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,Typ,1,Detchd,Unf,2.0,576.0,3,3,Y,0,0,0,0,10,2006,220000
1436,60,RL,68.99824046920821,13142,Pave,IR1,Lvl,Corner,Gtl,CollgCr,PosN,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,BrkFace,128.0,3,3,PConc,4,3,1,6,176.0,864.0,5,1,SBrkr,872,899,0,1771,1.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,RFn,2.0,600.0,3,3,Y,0,96,0,0,7,2008,215700
444,20,RL,107.0,11362,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,Gable,MetalSd,Stone,42.0,4,3,PConc,5,3,2,6,797.0,1836.0,5,1,SBrkr,1836,0,0,1836,1.0,0.0,2,0,3,1,4,7,Typ,1,Attchd,Fin,3.0,862.0,3,3,Y,125,185,0,0,3,2009,280000
1067,20,RL,92.0,10845,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,VinylSd,BrkFace,504.0,4,3,PConc,4,3,2,6,454.0,1603.0,5,1,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,Fin,3.0,732.0,3,3,Y,216,28,0,0,6,2008,284000
2290,180,RM,21.0,1936,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CemntBd,None,0.0,3,3,CBlock,4,3,3,4,0.0,630.0,4,1,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,0,0,12,2007,84500
168,20,RL,80.0,9760,Pave,Reg,Lvl,Inside,Mod,NAmes,Norm,1Fam,1Story,6,7,1963,1984,Hip,Wd Sdng,BrkFace,218.0,3,3,CBlock,3,3,4,4,415.0,1395.0,3,1,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,Min1,1,Attchd,RFn,2.0,440.0,3,3,Y,657,0,113,240,5,2010,192000
2643,70,RM,66.0,3960,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,8,1930,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,502.0,502.0,3,0,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,Typ,1,Detchd,Unf,1.0,200.0,2,3,N,280,0,68,0,7,2006,105000
2802,20,RL,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1836.0,1860.0,5,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,Typ,1,Attchd,Fin,2.0,484.0,3,3,Y,120,33,0,0,10,2006,216837
1224,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1960,1960,Gable,MetalSd,BrkFace,203.0,2,2,CBlock,3,3,1,3,638.0,1296.0,3,1,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2.0,450.0,3,3,Y,0,22,0,0,2,2008,141500
1382,20,RL,57.0,9764,Pave,IR1,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,5,7,1967,2003,Gable,VinylSd,None,0.0,3,3,CBlock,3,3,1,4,192.0,894.0,5,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,4,5,Typ,0,Attchd,RFn,2.0,450.0,3,3,Y,0,0,0,0,5,2008,130000
853,20,RL,60.0,8430,Pave,Reg,HLS,Inside,Mod,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,HdBoard,BrkFace,136.0,3,3,CBlock,4,3,1,3,424.0,1040.0,3,1,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,3,5,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,0,0,8,2009,124000
2237,70,RM,50.0,9060,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,6,1923,1999,Gable,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,5,311.0,859.0,5,1,SBrkr,942,886,0,1828,0.0,0.0,2,0,3,1,4,6,Typ,0,Detchd,NA,0.0,0.0,0,0,Y,174,0,212,0,3,2007,150909
2585,20,RL,66.0,12778,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1952,2003,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,350.0,1008.0,5,1,FuseA,1008,0,0,1008,1.0,0.0,1,0,2,1,3,4,Typ,0,Attchd,RFn,1.0,280.0,3,3,Y,0,154,0,0,1,2006,139500
2193,20,RL,60.0,8172,Pave,Reg,HLS,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1955,1955,Gable,WdShing,None,0.0,3,3,CBlock,3,3,1,5,182.0,864.0,3,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,3,5,Typ,0,Detchd,Unf,2.0,528.0,3,3,N,196,0,0,0,10,2007,79275
